Strata,unique_id,LCC,Bgy_Name,Mun_Name,Pro_Name
2,294A2,Dipterocarp Forest Closed,Valentina,LA PAZ,AGUSAN DEL SUR
2,295A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
2,296A2,Dipterocarp Forest Closed,Poblacion,LIANGA,SURIGAO DEL SUR
2,297A2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
2,298A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
2,299A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
2,300A2,Dipterocarp Forest Closed,Kioya,SIBAGAT,AGUSAN DEL SUR
2,301A2,Dipterocarp Forest Closed,Kasapa_part of Bukidnon,Loreto,AGUSAN DEL SUR
2,302A2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
2,303A2,Dipterocarp Forest Closed,Salvacion,BUTUAN CITY (Capital),AGUSAN DEL NORTE
2,304A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
2,305A2,Dipterocarp Forest Closed,Bayogo,MADRID,SURIGAO DEL SUR
2,306A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
2,307A2,Dipterocarp Forest Closed,Cabangahan,TAGO,SURIGAO DEL SUR
2,308A2,Dipterocarp Forest Closed,Bunga,JABONGA,AGUSAN DEL NORTE
2,309A2,Dipterocarp Forest Closed,Cansayong,MALIMONO,SURIGAO DEL NORTE
2,310A2,Dipterocarp Forest Closed,San Pedro,LIANGA,SURIGAO DEL SUR
2,311A2,Dipterocarp Forest Closed,Cabantao,ROSARIO,AGUSAN DEL SUR
2,312A2,Dipterocarp Forest Closed,Tagubay,CITY OF BAYUGAN,AGUSAN DEL SUR
2,313A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
2,314A2,Dipterocarp Forest Closed,Casiklan,LAS NIEVES,AGUSAN DEL NORTE
2,315A2,Dipterocarp Forest Closed,Poblacion (Carmen),CARMEN,AGUSAN DEL NORTE
2,316A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
2,317A2,Dipterocarp Forest Closed,Lydia,LA PAZ,AGUSAN DEL SUR
2,318A2,Dipterocarp Forest Closed,San Vicente,JABONGA,AGUSAN DEL NORTE
2,319A2,Dipterocarp Forest Closed,Agsabu,ESPERANZA,AGUSAN DEL SUR
2,320A2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
2,321A2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
2,322A2,Dipterocarp Forest Closed,Masgad,MALIMONO,SURIGAO DEL NORTE
2,323A2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
2,324A2,Dipterocarp Forest Closed,Anahao Bag-o,TAGO,SURIGAO DEL SUR
2,325A2,Dipterocarp Forest Closed,Kasapa_part of Bukidnon,Loreto,AGUSAN DEL SUR
2,326A2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
2,327A2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
2,328A2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
2,329A2,Dipterocarp Forest Closed,Bayabas,CITY OF CABADBARAN,AGUSAN DEL NORTE
2,330A2,Dipterocarp Forest Closed,Arellano,LIBJO (ALBOR),DINAGAT ISLANDS
2,331A2,Dipterocarp Forest Closed,San Jose,PROSPERIDAD (Capital),AGUSAN DEL SUR
2,332A2,Dipterocarp Forest Closed,Antipolo,DEL CARMEN,SURIGAO DEL NORTE
2,333A2,Dipterocarp Forest Closed,Puting Bato,CITY OF CABADBARAN,AGUSAN DEL NORTE
2,334A2,Dipterocarp Forest Closed,Tagpangahoy,TUBAY,AGUSAN DEL NORTE
2,335A2,Dipterocarp Forest Closed,Pangyan,TRENTO,AGUSAN DEL SUR
2,336A2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
2,337A2,Dipterocarp Forest Closed,Helene,SOCORRO,SURIGAO DEL NORTE
2,338A2,Dipterocarp Forest Closed,Libas,JABONGA,AGUSAN DEL NORTE
2,339A2,Dipterocarp Forest Closed,Labisma,CITY OF BISLIG,SURIGAO DEL SUR
2,340A2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
2,341A2,Dipterocarp Forest Closed,Manat,TRENTO,AGUSAN DEL SUR
2,342A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
2,343A2,Dipterocarp Forest Closed,Taganito,CLAVER,SURIGAO DEL NORTE
2,344A2,Dipterocarp Forest Closed,San Andres,BUNAWAN,AGUSAN DEL SUR
2,345A2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
2,346A2,Dipterocarp Forest Closed,Malinao,TUBAJON,DINAGAT ISLANDS
2,347A2,Dipterocarp Forest Closed,Mahaba,CITY OF CABADBARAN,AGUSAN DEL NORTE
2,348A2,Dipterocarp Forest Closed,Adlay,CARRASCAL,SURIGAO DEL SUR
2,349A2,Dipterocarp Forest Closed,Osme├▒a,TAGBINA,SURIGAO DEL SUR
2,350A2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
2,351A2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
2,352A2,Dipterocarp Forest Closed,Bayogo,MADRID,SURIGAO DEL SUR
2,353A2,Dipterocarp Forest Closed,Santiago (Pob.),LORETO,DINAGAT ISLANDS
2,354A2,Dipterocarp Forest Closed,Concepcion,CITY OF CABADBARAN,AGUSAN DEL NORTE
2,355A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
2,356A2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
2,357A2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
2,358A2,Dipterocarp Forest Closed,Layog,TAGO,SURIGAO DEL SUR
2,359A2,Dipterocarp Forest Closed,Macopa,SAN FRANCISCO (ANAO-AON),SURIGAO DEL NORTE
2,360A2,Dipterocarp Forest Closed,San Jose,PROSPERIDAD (Capital),AGUSAN DEL SUR
2,361A2,Dipterocarp Forest Closed,Bitan-agan,SAN FRANCISCO,AGUSAN DEL SUR
2,362A2,Dipterocarp Forest Closed,San Roque (Cadanglasan),CITY OF BISLIG,SURIGAO DEL SUR
2,363A2,Dipterocarp Forest Closed,Pantukan,CARRASCAL,SURIGAO DEL SUR
2,364A2,Dipterocarp Forest Closed,Amag,BAYABAS,SURIGAO DEL SUR
2,365A2,Dipterocarp Forest Closed,Mahayag,CITY OF BAYUGAN,AGUSAN DEL SUR
2,366A2,Dipterocarp Forest Closed,La Fraternidad,TUBAY,AGUSAN DEL NORTE
2,367A2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
2,368A2,Dipterocarp Forest Closed,Mabini,PLACER,SURIGAO DEL NORTE
2,369A2,Dipterocarp Forest Closed,Lower Olave,BUENAVISTA,AGUSAN DEL NORTE
2,370A2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
2,371A2,Dipterocarp Forest Closed,Bad-as,PLACER,SURIGAO DEL NORTE
2,372A2,Dipterocarp Forest Closed,Pangaylan-IP,SANTIAGO,AGUSAN DEL NORTE
2,373A2,Dipterocarp Forest Closed,Katipunan,DEL CARMEN,SURIGAO DEL NORTE
2,374A2,Dipterocarp Forest Closed,Mampi,LANUZA,SURIGAO DEL SUR
2,375A2,Dipterocarp Forest Closed,Raja Cabungso-an,Lingig_part of Davao_Orienta,SURIGAO DEL SUR
2,376A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
2,377A2,Dipterocarp Forest Closed,Cuarinta,SAN JOSE (Capital),DINAGAT ISLANDS
2,378A2,Dipterocarp Forest Closed,San Antonio (Pob.),LIBJO (ALBOR),DINAGAT ISLANDS
2,379A2,Dipterocarp Forest Closed,Mahayahay,SAN LUIS,AGUSAN DEL SUR
2,380A2,Dipterocarp Forest Closed,Bunaguit,ESPERANZA,AGUSAN DEL SUR
2,381A2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
2,382A2,Dipterocarp Forest Closed,Bayogo,MADRID,SURIGAO DEL SUR
2,383A2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
2,384A2,Dipterocarp Forest Closed,Castillo,SAN MIGUEL,SURIGAO DEL SUR
2,385A2,Dipterocarp Forest Closed,Santiago (Pob.),LORETO,DINAGAT ISLANDS
2,386A2,Dipterocarp Forest Closed,Bagyang,SAN MIGUEL,SURIGAO DEL SUR
2,387A2,Dipterocarp Forest Closed,Policarpo,SAN LUIS,AGUSAN DEL SUR
2,388A2,Dipterocarp Forest Closed,Del Pilar,CAGDIANAO,DINAGAT ISLANDS
2,389A2,Dipterocarp Forest Closed,La Purisima,PROSPERIDAD (Capital),AGUSAN DEL SUR
2,390A2,Dipterocarp Forest Closed,Magsaysay,PROSPERIDAD (Capital),AGUSAN DEL SUR
2,391A2,Dipterocarp Forest Closed,Santa Cruz,SIBAGAT,AGUSAN DEL SUR
2,392A2,Dipterocarp Forest Closed,Calatngan,SAN MIGUEL,SURIGAO DEL SUR
2,393A2,Dipterocarp Forest Closed,Poblacion (Carmen),CARMEN,AGUSAN DEL NORTE
2,394A2,Dipterocarp Forest Closed,La Purisima (Palhe),CAGWAIT,SURIGAO DEL SUR
2,395A2,Dipterocarp Forest Closed,Pantukan,CARRASCAL,SURIGAO DEL SUR
2,396A2,Dipterocarp Forest Closed,Lower Olave,BUENAVISTA,AGUSAN DEL NORTE
2,397A2,Dipterocarp Forest Closed,Puerto Princesa,BASILISA (RIZAL),DINAGAT ISLANDS
2,398A2,Dipterocarp Forest Closed,Villa Undayon,CITY OF BAYUGAN,AGUSAN DEL SUR
2,399A2,Dipterocarp Forest Closed,Bayogo,MADRID,SURIGAO DEL SUR
2,400A2,Dipterocarp Forest Closed,Urbiztondo,CLAVER,SURIGAO DEL NORTE
4,426A2,"Swamp Forest, Open",Novele,ROSARIO,AGUSAN DEL SUR
4,427A2,"Swamp Forest, Open",Wasi-an,ROSARIO,AGUSAN DEL SUR
4,428A2,"Swamp Forest, Open",Wasi-an,ROSARIO,AGUSAN DEL SUR
4,429A2,"Swamp Forest, Open",Sabang Adgawan,LA PAZ,AGUSAN DEL SUR
4,430A2,"Swamp Forest, Open",San Marcos,BUNAWAN,AGUSAN DEL SUR
4,431A2,"Swamp Forest, Open",Bayugan 3,ROSARIO,AGUSAN DEL SUR
4,432A2,"Swamp Forest, Open",Poblacion,LORETO,AGUSAN DEL SUR
4,433A2,"Swamp Forest, Open",Sabang Adgawan,LA PAZ,AGUSAN DEL SUR
4,434A2,"Swamp Forest, Open",Sabang Adgawan,LA PAZ,AGUSAN DEL SUR
4,435A2,"Swamp Forest, Open",Sabang Adgawan,LA PAZ,AGUSAN DEL SUR
4,436A2,"Swamp Forest, Open",San Marcos,BUNAWAN,AGUSAN DEL SUR
4,437A2,"Swamp Forest, Open",Katipunan,LORETO,AGUSAN DEL SUR
4,438A2,"Swamp Forest, Open",Nueva Era,BUNAWAN,AGUSAN DEL SUR
4,439A2,"Swamp Forest, Open",Nueva Era,BUNAWAN,AGUSAN DEL SUR
4,440A2,"Swamp Forest, Open",Nueva Era,BUNAWAN,AGUSAN DEL SUR
5,407A2,Swamp forest closed,Zillovia,TALACOGON,AGUSAN DEL SUR
5,408A2,Swamp forest closed,BuenaGracia,TALACOGON,AGUSAN DEL SUR
5,409A2,Swamp forest closed,BuenaGracia,TALACOGON,AGUSAN DEL SUR
5,410A2,Swamp forest closed,"Osme├▒a, Sr.",LA PAZ,AGUSAN DEL SUR
5,411A2,Swamp forest closed,Buenasuerte,SAN FRANCISCO,AGUSAN DEL SUR
5,412A2,Swamp forest closed,New Visayas,SAN FRANCISCO,AGUSAN DEL SUR
5,413A2,Swamp forest closed,New Visayas,SAN FRANCISCO,AGUSAN DEL SUR
5,414A2,Swamp forest closed,New Visayas,SAN FRANCISCO,AGUSAN DEL SUR
5,415A2,Swamp forest closed,Maharlika,TALACOGON,AGUSAN DEL SUR
5,416A2,Swamp forest closed,Caimpugan,SAN FRANCISCO,AGUSAN DEL SUR
5,417A2,Swamp forest closed,Poblacion,LORETO,AGUSAN DEL SUR
5,418A2,Swamp forest closed,Poblacion,BUNAWAN,AGUSAN DEL SUR
5,419A2,Swamp forest closed,Poblacion,BUNAWAN,AGUSAN DEL SUR
5,420A2,Swamp forest closed,San Gabriel,VERUELA,AGUSAN DEL SUR
5,421A2,Swamp forest closed,Poblacion,VERUELA,AGUSAN DEL SUR
5,422A2,Swamp forest closed,Pag-asa,SANTA JOSEFA,AGUSAN DEL SUR
5,423A2,Swamp forest closed,Poblacion,VERUELA,AGUSAN DEL SUR
5,424A2,Swamp forest closed,Desamparados,TALACOGON,AGUSAN DEL SUR
5,425A2,Swamp forest closed,Sabang Gibung,TALACOGON,AGUSAN DEL SUR
6,401A2,Swamp forest closed,Caimpugan,SAN FRANCISCO,AGUSAN DEL SUR
6,402A2,Swamp forest closed,New Visayas,SAN FRANCISCO,AGUSAN DEL SUR
6,403A2,Swamp forest closed,Wasi-an,ROSARIO,AGUSAN DEL SUR
6,404A2,Swamp forest closed,New Visayas,SAN FRANCISCO,AGUSAN DEL SUR
6,405A2,Swamp forest closed,Villa Paz,LA PAZ,AGUSAN DEL SUR
6,406A2,Swamp forest closed,Zillovia,TALACOGON,AGUSAN DEL SUR
1,1B2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,1C2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,1D2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,2B2,Dipterocarp Forest Closed,Lydia,LA PAZ,AGUSAN DEL SUR
1,2C2,Dipterocarp Forest Closed,Lydia,LA PAZ,AGUSAN DEL SUR
1,2D2,Dipterocarp Forest Closed,Lydia,LA PAZ,AGUSAN DEL SUR
1,3B2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,3C2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,3D2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,4B2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,4C2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,4D2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,5B2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,5C2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,5D2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,6B2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,6C2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,6D2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,7B2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,7C2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,7D2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,8B2,Dipterocarp Forest Closed,Lydia,LA PAZ,AGUSAN DEL SUR
1,8C2,Dipterocarp Forest Closed,Lydia,LA PAZ,AGUSAN DEL SUR
1,8D2,Dipterocarp Forest Closed,Lydia,LA PAZ,AGUSAN DEL SUR
1,9B2,Dipterocarp Forest Closed,Villa Undayon,CITY OF BAYUGAN,AGUSAN DEL SUR
1,9C2,Dipterocarp Forest Closed,Villa Undayon,CITY OF BAYUGAN,AGUSAN DEL SUR
1,9D2,Dipterocarp Forest Closed,Villa Undayon,CITY OF BAYUGAN,AGUSAN DEL SUR
1,10B2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,10C2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,10D2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,11B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,11C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,11D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,12B2,Dipterocarp Forest Closed,Jaliobong,KITCHARAO,AGUSAN DEL NORTE
1,12C2,Dipterocarp Forest Closed,Jaliobong,KITCHARAO,AGUSAN DEL NORTE
1,12D2,Dipterocarp Forest Closed,Jaliobong,KITCHARAO,AGUSAN DEL NORTE
1,13B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,13C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,13D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,14B2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,14C2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,14D2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,15B2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,15C2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,15D2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,16B2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,16C2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,16D2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,17B2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,17C2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,17D2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,18B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,18C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,18D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,19B2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,19C2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,19D2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,20B2,Dipterocarp Forest Closed,San Roque,SAN MIGUEL,SURIGAO DEL SUR
1,20C2,Dipterocarp Forest Closed,San Roque,SAN MIGUEL,SURIGAO DEL SUR
1,20D2,Dipterocarp Forest Closed,San Roque,SAN MIGUEL,SURIGAO DEL SUR
1,21B2,Dipterocarp Forest Closed,Amontay,SAN FRANCISCO (ANAO-AON),SURIGAO DEL NORTE
1,21C2,Dipterocarp Forest Closed,Amontay,SAN FRANCISCO (ANAO-AON),SURIGAO DEL NORTE
1,21D2,Dipterocarp Forest Closed,Amontay,SAN FRANCISCO (ANAO-AON),SURIGAO DEL NORTE
1,22B2,Dipterocarp Forest Closed,San Pablo,JABONGA,AGUSAN DEL NORTE
1,22C2,Dipterocarp Forest Closed,San Pablo,JABONGA,AGUSAN DEL NORTE
1,22D2,Dipterocarp Forest Closed,San Pablo,JABONGA,AGUSAN DEL NORTE
1,23B2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,23C2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,23D2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,24B2,Dipterocarp Forest Closed,La Purisima,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,24C2,Dipterocarp Forest Closed,La Purisima,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,24D2,Dipterocarp Forest Closed,La Purisima,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,25B2,Dipterocarp Forest Closed,Wasi-an,ROSARIO,AGUSAN DEL SUR
1,25C2,Dipterocarp Forest Closed,Wasi-an,ROSARIO,AGUSAN DEL SUR
1,25D2,Dipterocarp Forest Closed,Wasi-an,ROSARIO,AGUSAN DEL SUR
1,26B2,Dipterocarp Forest Closed,Awasian,CITY OF TANDAG (Capital),SURIGAO DEL SUR
1,26C2,Dipterocarp Forest Closed,Awasian,CITY OF TANDAG (Capital),SURIGAO DEL SUR
1,26D2,Dipterocarp Forest Closed,Awasian,CITY OF TANDAG (Capital),SURIGAO DEL SUR
1,27B2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,27C2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,27D2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,28B2,Dipterocarp Forest Closed,Banagbanag,SIBAGAT,AGUSAN DEL SUR
1,28C2,Dipterocarp Forest Closed,Banagbanag,SIBAGAT,AGUSAN DEL SUR
1,28D2,Dipterocarp Forest Closed,Banagbanag,SIBAGAT,AGUSAN DEL SUR
1,29B2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,29C2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,29D2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,30B2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,30C2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,30D2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,31B2,Dipterocarp Forest Closed,Banagbanag,SIBAGAT,AGUSAN DEL SUR
1,31C2,Dipterocarp Forest Closed,Banagbanag,SIBAGAT,AGUSAN DEL SUR
1,31D2,Dipterocarp Forest Closed,Banagbanag,SIBAGAT,AGUSAN DEL SUR
1,32B2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
1,32C2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
1,32D2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
1,33B2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,33C2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,33D2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,34B2,Dipterocarp Forest Closed,Bayugan 3,ROSARIO,AGUSAN DEL SUR
1,34C2,Dipterocarp Forest Closed,Bayugan 3,ROSARIO,AGUSAN DEL SUR
1,34D2,Dipterocarp Forest Closed,Bayugan 3,ROSARIO,AGUSAN DEL SUR
1,35B2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,35C2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,35D2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,36B2,Dipterocarp Forest Closed,Casiklan,LAS NIEVES,AGUSAN DEL NORTE
1,36C2,Dipterocarp Forest Closed,Casiklan,LAS NIEVES,AGUSAN DEL NORTE
1,36D2,Dipterocarp Forest Closed,Casiklan,LAS NIEVES,AGUSAN DEL NORTE
1,37B2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,37C2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,37D2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,38B2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,38C2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,38D2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,39B2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,39C2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,39D2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,40B2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,40C2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,40D2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,41B2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,41C2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,41D2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,42B2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
1,42C2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
1,42D2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
1,43B2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,43C2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,43D2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,44B2,Dipterocarp Forest Closed,General Aguinaldo (Bolod-bolod),LIBJO (ALBOR),DINAGAT ISLANDS
1,44C2,Dipterocarp Forest Closed,General Aguinaldo (Bolod-bolod),LIBJO (ALBOR),DINAGAT ISLANDS
1,44D2,Dipterocarp Forest Closed,General Aguinaldo (Bolod-bolod),LIBJO (ALBOR),DINAGAT ISLANDS
1,45B2,Dipterocarp Forest Closed,Esperanza,LORETO,DINAGAT ISLANDS
1,45C2,Dipterocarp Forest Closed,Esperanza,LORETO,DINAGAT ISLANDS
1,45D2,Dipterocarp Forest Closed,Esperanza,LORETO,DINAGAT ISLANDS
1,46B2,Dipterocarp Forest Closed,Guibonon,ESPERANZA,AGUSAN DEL SUR
1,46C2,Dipterocarp Forest Closed,Guibonon,ESPERANZA,AGUSAN DEL SUR
1,46D2,Dipterocarp Forest Closed,Guibonon,ESPERANZA,AGUSAN DEL SUR
1,47B2,Dipterocarp Forest Closed,San Roque,SAN MIGUEL,SURIGAO DEL SUR
1,47C2,Dipterocarp Forest Closed,San Roque,SAN MIGUEL,SURIGAO DEL SUR
1,47D2,Dipterocarp Forest Closed,San Roque,SAN MIGUEL,SURIGAO DEL SUR
1,48B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,48C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,48D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,49B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,49C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,49D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,50B2,Dipterocarp Forest Closed,San Martin,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,50C2,Dipterocarp Forest Closed,San Martin,PROSPERIDAD (Capital),AGUSAN DEL SUR
